text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"New Fairfield vs Immaculate | Connecticut High School Girls Basketball Live Stream
ᴡᴀᴛᴄʜ ʟɪᴠᴇ ʜᴇʀᴇ📺 : https://t.co/oLyZi8BStc
The Immaculate (Danbury, CT) varsity basketball team has a home tournament game vs. New Fairfield (CT) today @ 7:30p. https://t.co/PxyvcKJHFl",2023-12-27 13:14:26.030430,1739804905274302854,2023-12-27 00:26:28+00:00,0,0,0,0,,,yuwei_lan,,6,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"@Timcast Fairfield California. Lol it's a ghetto the whole city. Not surprising. Bay Area home of Oakland, Richmond, EPA, Huntington Point. It's regional.",2023-12-27 13:14:26.030445,1739725817952063640,2023-12-26 19:12:12+00:00,0,0,0,0,,,WTNH,"New Haven, CT, USA",297522,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"Fairfield, California. Gavin Newsom’s California! 

How long before states begin to pass legislation allowing the use of deadly force to protect personal property outside of your home?
Soon I hope. https://t.co/pFZs8zdH7A",2023-12-27 13:14:26.030453,1739677394208710726,2023-12-26 15:59:47+00:00,15,0,47,17,,,KENS5,"San Antonio, Texas",196696,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"What do you think of this home? #Fairfield #RealEstate
Yuwei “Ivy” Lan, Align Right Realty, (689)239-0170 https://t.co/RyU5HtE5oq",2023-12-27 13:14:26.030461,1739362643381457395,2023-12-25 19:09:04+00:00,0,0,0,0,,,FairfieldU,"Fairfield, CT",13212,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"Fairfield And Marriott Lead Effort To Empower Kids At Baby Life Home, Doubling Support For Self-Reliance And Success https://t.co/eFowwWLJsv",2023-12-27 13:14:26.030468,1739334433373651293,2023-12-25 17:16:58+00:00,0,0,0,0,,,BBRealty_,,0,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"A 32-year-old woman was taken into custody early Monday morning after shooting a person and then barricading herself inside a Newtown home, according to police. https://t.co/Q9AdjxoCl3 https://t.co/LLGh2MvDeo",2023-12-27 13:14:26.030476,1739254743589941635,2023-12-25 12:00:19+00:00,1,1,9,1,,,DwightBarrett16,,29,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
The incident is contained to a single home. https://t.co/3TTAODFe1L,2023-12-27 13:14:26.030484,1739171641907650692,2023-12-25 06:30:06+00:00,0,0,1,0,,,JANGKRIK_METAL,,2,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"From our campus to your home, may your holidays be merry and bright! Heartfelt greetings from the Fairfield University family to yours. 🎄🦌  

#FairfieldU #StagCountry https://t.co/Q6avaIFrRl",2023-12-27 13:14:26.030491,1738975438351835309,2023-12-24 17:30:27+00:00,0,1,67,10,,,footballtotoday,United States,17,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"Your home owning dreams could come true with this house! If it's what you're looking for, call, text, or direct message me for details.
B&amp;B REALTY https://t.co/9OLwYUlBXZ",2023-12-27 13:14:26.030498,1738941935027470817,2023-12-24 15:17:19+00:00,0,0,0,0,,,school_foo91174,united states,9,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
New Yorker should be in Fairfield your lies for if those pro Palestine people decide to take over all your homes there’s nothing you can do about it they can drag you out out of the home and do with you whatever they want and take possession of your home right now,2023-12-27 13:14:26.030506,1738782274576163224,2023-12-24 04:42:53+00:00,0,0,0,0,,,athleticsXHS,"Middletown, CT",1960,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"ND-Fairfield/Foran vs Prout | Rhode Island High School Ice Hockey Live Stream
𝐖𝐀𝐓𝐂𝐇 𝐋𝐈𝐕𝐄 𝐯𝐢𝐚 ▷ https://t.co/ixfMqhHtuH
The Prout (Wakefield, RI) varsity ice hockey team has a home non-conference game vs. ND-Fairfield/Foran (Fairfield, CT) today @ 7p. https://t.co/pvUFfKbVBl",2023-12-27 13:14:26.030519,1738711903214694763,2023-12-24 00:03:16+00:00,0,0,0,0,,,DonneBai,,197,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"ND-Fairfield/Foran vs Prout | Connecticut High School Ice Hockey Live Stream
🇺🇸 ᴡᴀᴛᴄʜ ʟɪᴠᴇ ʜᴇʀᴇ📺 : https://t.co/3HOLEeR6U9
The Prout (Wakefield, RI) varsity ice hockey team has a home non-conference game vs. ND-Fairfield/Foran (Fairfield, CT) today @ 7p. https://t.co/udiOmztLot",2023-12-27 13:14:26.030527,1738708885232566462,2023-12-23 23:51:16+00:00,0,0,0,0,,,ZocchiAndAssoc,"Walnut Creek, CA",186,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"ND-Fairfield/Foran vs Prout | Rhode Island High School Ice Hockey Live Stream
🇺🇸 ᴡᴀᴛᴄʜ ʟɪᴠᴇ ʜᴇʀᴇ📺 : https://t.co/3HOLEeR6U9
The Prout (Wakefield, RI) varsity ice hockey team has a home non-conference game vs. ND-Fairfield/Foran (Fairfield, CT) today @ 7p. https://t.co/6yrECOQfeT",2023-12-27 13:14:26.030535,1738708738306195603,2023-12-23 23:50:41+00:00,0,0,0,0,,,WCHare7,"Overland Park, KS",8,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"ND-Fairfield/Foran vs Prout | Rhode Island High School Ice Hockey Live Stream
𝐋𝐢𝐯𝐞 𝐧𝐨𝐰 ➤ https://t.co/pfVhqs1w6S
The Prout (Wakefield, RI) varsity ice hockey team has a home non-conference game vs. ND-Fairfield/Foran (Fairfield, CT) today @ 7p.",2023-12-27 13:14:26.030543,1738702734801740090,2023-12-23 23:26:50+00:00,0,0,0,0,,,Dimensions_CT,"Fairfield, CT",100,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"ND-Fairfield/Foran vs Prout | Connecticut High School Ice Hockey Live Stream
𝐋𝐢𝐯𝐞 𝐧𝐨𝐰 ➤ https://t.co/pfVhqs1w6S
The Prout (Wakefield, RI) varsity ice hockey team has a home non-conference game vs. ND-Fairfield/Foran (Fairfield, CT) today @ 7p.",2023-12-27 13:14:26.030550,1738700695417782694,2023-12-23 23:18:43+00:00,0,0,0,0,,,kayleasebaaabby,"Richmond, CA",136,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
"Warde vs Xavier | Connecticut High School Ice Hockey Live Stream
𝐖𝐀𝐓𝐂𝐇 𝐋𝐈𝐕𝐄 𝐯𝐢𝐚 ▷ https://t.co/YYXa04nDGC
The Xavier (Middletown, CT) varsity ice hockey team has a home non-conference game vs. Warde (Fairfield, CT) today @ 5p. https://t.co/NQM42C2Kfm",2023-12-27 13:14:26.030558,1738681839534149670,2023-12-23 22:03:48+00:00,0,0,0,0,,,AlignRightRealT,"New Port Richey, FL",137,"(beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park) (aids vancouver island OR peers victoria resources society OR victoria tenant action group OR mental health recovery partners, south island OR vandu OR hillsidequadra OR town of view royal OR encampment OR sooke homelessness coalition OR peer housing support program OR home OR low-income) lang:en -is:retweet",beacon hill park OR fairfield OR hillside-quadra OR millstream OR pandora avenue OR saanichton OR southern gulf islands OR vic west park
